name,year,shot_made_flag,isClutch,shot_distance,defender_distance,defender_height,action_type,dribbles,touch_time
Arron Afflalo,2016,1,0,24,7.0,80.0,Jump Shot,0,1.3
Jeremy Lin,2016,1,0,26,4.9,77.0,Jump Shot,0,1.0
Luis Scola,2016,1,0,24,10.3,82.0,Jump Shot,0,0.9
Kawhi Leonard,2016,0,0,25,4.0,75.0,Jump Shot,0,0.8
George Hill,2016,1,0,25,8.8,76.0,Jump Shot,0,0.8
DeMarre Carroll,2016,0,0,23,3.8,74.0,Jump Shot,0,0.8
Kemba Walker,2016,1,0,24,4.1,75.0,Jump Shot,0,1.1
Bojan Bogdanovic,2016,0,0,22,7.9,78.0,Jump Shot,0,0.8
Nicolas Batum,2016,1,0,25,13.0,83.0,Jump Shot,0,0.0
Jason Terry,2016,1,0,23,8.4,80.0,Jump Shot,0,0.7
Kobe Bryant,2016,0,0,23,3.0,80.0,Jump Shot,11,10.4
Kyle Lowry,2016,1,0,25,4.1,73.0,Jump Shot,0,0.8
Cleanthony Early,2016,0,0,22,4.5,73.0,Jump Shot,0,0.9
Charlie Villanueva,2016,0,0,25,5.5,75.0,Jump Shot,0,0.6
Isaiah Thomas,2016,1,0,24,4.9,72.0,Jump Shot,0,1.0
Khris Middleton,2016,1,0,24,9.2,81.0,Jump Shot,0,0.0
Jarrett Jack,2016,0,0,24,3.0,77.0,Jump Shot,0,1.0
Jordan Clarkson,2016,1,0,23,9.5,75.0,Jump Shot,0,0.6
Hollis Thompson,2016,1,0,23,4.3,79.0,Jump Shot,0,0.7
Joe Johnson,2016,0,0,25,6.4,79.0,Jump Shot,0,1.1
Kevin Love,2016,1,0,26,6.4,80.0,Jump Shot,0,1.0
Nicolas Batum,2016,0,0,25,3.1,75.0,Jump Shot,4,3.2
Avery Bradley,2016,0,0,24,6.3,79.0,Jump Shot,0,0.8
Luis Scola,2016,1,0,24,9.4,82.0,Jump Shot,0,0.9
Jason Terry,2016,1,0,25,5.7,80.0,Jump Shot,0,0.8
Paul George,2016,1,0,24,7.7,76.0,Jump Shot,0,2.3
Monta Ellis,2016,1,0,26,5.0,76.0,Jump Shot,0,1.4
Victor Oladipo,2016,0,0,24,5.3,78.0,Jump Shot,0,1.2
Kemba Walker,2016,0,0,25,6.4,83.0,Jump Shot,0,0.8
CJ Miles,2016,1,0,24,5.1,80.0,Jump Shot,0,0.6
Brandon Knight,2016,1,0,24,6.7,78.0,Jump Shot,0,0.9
Andrew Wiggins,2016,1,0,25,4.1,81.0,Jump Shot,1,2.3
Andrew Wiggins,2016,1,0,26,6.8,83.0,Jump Shot,3,4.9
Avery Bradley,2016,1,0,25,7.9,76.0,Jump Shot,0,0.8
Hollis Thompson,2016,0,0,26,2.6,73.0,Jump Shot,0,0.8
Nick Young,2016,1,0,22,4.6,75.0,Jump Shot,0,0.8
Goran Dragic,2016,0,0,24,6.0,80.0,Jump Shot,0,0.9
Marvin Williams,2016,1,0,24,6.5,83.0,Jump Shot,0,0.8
Zach LaVine,2016,1,0,27,5.8,73.0,Jump Shot,0,1.2
JJ Redick,2016,1,0,27,5.3,76.0,Jump Shot,0,1.0
Kobe Bryant,2016,0,0,24,1.8,78.0,Jump Shot,1,3.8
Derrick Rose,2016,0,0,24,3.7,74.0,Jump Shot,0,0.9
Nik Stauskas,2016,0,0,26,4.3,74.0,Jump Shot,0,0.8
Victor Oladipo,2016,1,0,23,4.2,75.0,Jump Shot,0,0.8
Chandler Parsons,2016,0,0,26,5.3,79.0,Jump Shot,0,0.9
Randy Foye,2016,0,0,25,3.2,75.0,Jump Shot,0,0.9
Jose Calderon,2016,0,0,28,4.2,72.0,Jump Shot,0,0.8
Victor Oladipo,2016,0,0,25,6.5,83.0,Jump Shot,0,1.0
Austin Rivers,2016,0,0,23,2.5,81.0,Jump Shot,0,0.8
Bradley Beal,2016,0,0,25,5.5,80.0,Jump Shot,2,2.2
Matt Barnes,2016,0,0,23,5.7,77.0,Jump Shot,0,0.8
Stephen Curry,2016,1,0,25,4.2,80.0,Jump Shot,0,0.6
Bradley Beal,2016,0,0,25,7.2,79.0,Jump Shot,0,1.2
Vince Carter,2016,0,0,25,9.1,84.0,Jump Shot,0,1.3
John Wall,2016,1,0,25,5.5,75.0,Jump Shot,0,1.6
Chase Budinger,2016,1,0,25,4.5,78.0,Jump Shot,0,0.6
Gary Neal,2016,1,0,25,4.7,75.0,Jump Shot,0,0.9
Nick Young,2016,0,0,24,3.4,75.0,Jump Shot,0,0.9
Jordan Clarkson,2016,1,0,28,4.3,75.0,Jump Shot,0,0.9
Jared Dudley,2016,1,0,23,6.3,81.0,Jump Shot,0,0.8
Paul George,2016,1,0,28,4.4,75.0,Jump Shot,7,6.4
CJ Miles,2016,1,0,26,5.7,81.0,Jump Shot,0,0.7
Khris Middleton,2016,0,0,26,6.9,82.0,Jump Shot,2,2.5
Brandon Knight,2016,0,0,25,5.5,77.0,Jump Shot,9,7.3
Kobe Bryant,2016,0,0,24,4.4,78.0,Jump Shot,0,1.3
Matt Barnes,2016,0,0,26,6.7,84.0,Jump Shot,0,0.9
Jordan Clarkson,2016,0,0,24,6.1,79.0,Jump Shot,0,0.9
Gerald Henderson,2016,1,0,24,4.4,79.0,Jump Shot,0,1.0
Blake Griffin,2016,1,0,26,7.5,82.0,Jump Shot,0,0.5
Nikola Mirotic,2016,1,0,22,5.4,82.0,Jump Shot,0,0.7
Avery Bradley,2016,1,0,25,6.8,78.0,Jump Shot,0,0.8
Jimmy Butler,2016,1,0,24,5.5,80.0,Jump Shot,0,3.3
Bradley Beal,2016,1,0,24,5.2,80.0,Jump Shot,0,0.9
CJ Miles,2016,1,0,24,2.2,76.0,Jump Shot,0,0.9
George Hill,2016,0,0,29,4.8,78.0,Jump Shot,4,3.4
Nikola Mirotic,2016,1,0,26,6.1,74.0,Jump Shot,0,1.0
CJ McCollum,2016,1,0,22,4.5,78.0,Jump Shot,0,1.0
CJ McCollum,2016,0,0,25,4.2,75.0,Jump Shot,0,0.7
Deron Williams,2016,1,0,25,6.0,79.0,Jump Shot,0,1.0
Draymond Green,2016,0,0,25,6.1,81.0,Jump Shot,0,0.8
Derrick Rose,2016,1,0,25,4.0,74.0,Jump Shot,0,1.1
Avery Bradley,2016,1,0,22,5.4,78.0,Jump Shot,0,0.8
Stephen Curry,2016,1,0,25,4.7,72.0,Jump Shot,0,0.7
CJ Miles,2016,1,0,28,4.6,81.0,Jump Shot,0,0.7
Kobe Bryant,2016,0,0,24,10.1,83.0,Jump Shot,0,0.8
CJ Miles,2016,0,0,25,6.9,75.0,Jump Shot,0,0.9
Hollis Thompson,2016,0,0,22,6.3,81.0,Jump Shot,0,0.6
Steve Blake,2016,0,0,30,2.0,73.0,Jump Shot,4,3.5
Jeff Teague,2016,1,0,24,9.0,82.0,Jump Shot,0,1.1
James Harden,2016,0,0,25,5.4,77.0,Jump Shot,0,0.7
CJ Miles,2016,1,0,25,6.1,80.0,Jump Shot,0,0.8
Hollis Thompson,2016,1,0,22,5.7,78.0,Jump Shot,0,0.8
Jeff Teague,2016,1,0,24,6.5,82.0,Jump Shot,0,1.7
Nik Stauskas,2016,0,0,24,10.1,80.0,Jump Shot,0,0.8
George Hill,2016,0,0,24,5.9,75.0,Jump Shot,6,6.1
Chris Bosh,2016,0,0,24,5.0,81.0,Jump Shot,0,1.0
Kyle Lowry,2016,0,0,23,2.7,72.0,Jump Shot,0,0.8
Danny Green,2016,0,0,24,4.6,74.0,Jump Shot,3,2.3
Nick Young,2016,0,0,32,2.9,82.0,Jump Shot,6,4.8
Paul George,2016,1,0,22,6.9,81.0,Jump Shot,0,0.7
Kobe Bryant,2016,0,0,25,4.7,79.0,Jump Shot,6,5.7
Ty Lawson,2016,1,0,22,5.1,77.0,Jump Shot,0,0.6
Austin Rivers,2016,0,0,27,5.4,79.0,Jump Shot,3,3.2
Markieff Morris,2016,1,0,25,7.4,84.0,Jump Shot,0,1.1
Chase Budinger,2016,0,0,25,7.4,76.0,Jump Shot,0,1.1
CJ Miles,2016,1,0,25,4.5,76.0,Jump Shot,0,0.8
Randy Foye,2016,1,0,25,2.2,74.0,Jump Shot,13,13.7
Jeff Teague,2016,0,0,24,8.1,75.0,Jump Shot,3,2.4
Evan Fournier,2016,0,0,26,2.0,83.0,Jump Shot,2,1.6
Markieff Morris,2016,0,0,24,7.0,84.0,Jump Shot,0,0.9
Derrick Rose,2016,0,0,67,11.1,78.0,Jump Shot,0,0.1
Hollis Thompson,2016,0,0,23,8.5,75.0,Jump Shot,0,0.7
Chris Paul,2016,0,0,24,5.6,84.0,Jump Shot,0,1.0
Nik Stauskas,2016,0,0,26,5.7,75.0,Jump Shot,0,0.8
Patrick Beverley,2016,0,0,27,4.5,75.0,Jump Shot,4,4.1
Anthony Davis,2016,1,0,24,8.2,78.0,Jump Shot,5,6.4
Paul George,2016,1,0,27,4.8,80.0,Jump Shot,0,0.7
Brandon Knight,2016,0,0,22,5.7,77.0,Jump Shot,0,0.6
Lou Williams,2016,0,0,22,3.4,80.0,Jump Shot,0,1.0
Rodney Hood,2016,0,0,22,8.8,75.0,Jump Shot,0,0.8
Anthony Morrow,2016,1,0,23,6.3,79.0,Jump Shot,0,0.7
JR Smith,2016,1,0,24,8.2,78.0,Jump Shot,0,1.1
Russell Westbrook,2016,0,0,24,2.9,72.0,Jump Shot,1,1.8
Derrick Rose,2016,0,0,22,6.4,80.0,Jump Shot,0,1.3
Trey Burke,2016,0,0,54,2.6,80.0,Jump Shot,1,1.2
Jeff Green,2016,0,0,25,6.2,80.0,Jump Shot,0,0.9
Nik Stauskas,2016,0,0,26,4.3,79.0,Jump Shot,1,1.2
Danilo Gallinari,2016,0,0,24,7.9,74.0,Jump Shot,0,1.1
Paul George,2016,1,0,26,5.4,75.0,Jump Shot,0,1.0
Evan Fournier,2016,1,0,25,7.1,75.0,Jump Shot,0,0.7
Trevor Ariza,2016,0,0,23,3.6,80.0,Jump Shot,0,0.8
Austin Rivers,2016,1,0,23,9.2,75.0,Jump Shot,0,1.1
Klay Thompson,2016,0,0,22,5.1,81.0,Jump Shot,1,1.0
Jimmy Butler,2016,0,0,24,4.7,79.0,Jump Shot,1,2.2
Reggie Jackson,2016,0,0,24,7.0,80.0,Jump Shot,3,4.2
Ben McLemore,2016,0,0,23,7.4,83.0,Jump Shot,0,0.8
Ben McLemore,2016,1,0,23,7.1,79.0,Jump Shot,0,1.0
Reggie Jackson,2016,1,0,24,4.7,81.0,Jump Shot,11,10.2
Chris Paul,2016,0,0,25,5.9,83.0,Jump Shot,3,4.2
Jared Sullinger,2016,0,0,24,4.8,83.0,Jump Shot,0,1.0
Ty Lawson,2016,1,0,24,9.9,75.0,Jump Shot,0,1.0
John Wall,2016,0,0,25,6.4,83.0,Jump Shot,1,1.8
Paul George,2016,0,0,25,6.5,78.0,Jump Shot,8,6.9
Rodney Hood,2016,0,0,24,3.5,81.0,Jump Shot,0,0.8
Damian Lillard,2016,1,0,25,4.0,73.0,Jump Shot,6,6.4
Stephen Curry,2016,1,0,26,6.9,82.0,Jump Shot,5,5.2
Bradley Beal,2016,1,0,24,7.7,80.0,Jump Shot,0,0.8
Trey Burke,2016,0,0,25,4.8,75.0,Jump Shot,0,1.1
Markieff Morris,2016,1,0,24,6.6,75.0,Jump Shot,0,0.9
Jose Calderon,2016,1,0,25,5.2,76.0,Jump Shot,0,0.8
Rudy Gay,2016,1,0,23,3.1,78.0,Jump Shot,0,0.9
Jamal Crawford,2016,0,0,53,2.7,72.0,Jump Shot,1,1.2
Andre Iguodala,2016,1,0,24,4.2,80.0,Jump Shot,0,1.5
Draymond Green,2016,1,0,26,6.9,82.0,Jump Shot,0,0.8
Ryan Anderson,2016,0,0,23,5.7,82.0,Jump Shot,1,2.9
Austin Rivers,2016,0,0,24,4.7,73.0,Jump Shot,0,1.5
George Hill,2016,0,0,22,4.8,83.0,Jump Shot,0,0.9
Trey Burke,2016,1,0,23,6.5,75.0,Jump Shot,0,1.1
JJ Redick,2016,1,0,24,5.2,77.0,Jump Shot,8,7.1
Courtney Lee,2016,1,0,23,4.4,75.0,Jump Shot,0,0.8
JJ Redick,2016,1,0,22,6.8,75.0,Jump Shot,0,1.2
Chase Budinger,2016,1,0,24,12.3,79.0,Jump Shot,0,1.6
Draymond Green,2016,1,0,25,5.4,81.0,Jump Shot,0,0.8
Langston Galloway,2016,0,0,60,7.3,78.0,Jump Shot,1,1.7
Brandon Knight,2016,1,0,25,9.3,75.0,Jump Shot,0,0.8
Markieff Morris,2016,1,0,24,6.2,75.0,Jump Shot,0,0.8
Paul Pierce,2016,1,0,26,5.3,83.0,Jump Shot,0,1.2
Eric Gordon,2016,1,0,25,7.9,83.0,Jump Shot,0,0.2
Klay Thompson,2016,1,0,24,8.1,75.0,Jump Shot,0,0.7
CJ McCollum,2016,1,0,24,5.3,74.0,Jump Shot,0,0.9
Rajon Rondo,2016,1,0,26,12.2,73.0,Jump Shot,0,3.5
Jon Leuer,2016,0,0,25,8.2,80.0,Jump Shot,0,0.8
Gordon Hayward,2016,1,0,24,7.8,80.0,Jump Shot,0,0.6
Marco Belinelli,2016,1,0,29,6.7,77.0,Jump Shot,0,1.2
Brandon Knight,2016,1,0,25,2.4,75.0,Jump Shot,7,6.8
Damjan Rudez,2016,1,0,25,4.0,72.0,Jump Shot,0,0.9
Draymond Green,2016,0,0,25,4.0,75.0,Jump Shot,0,0.8
Damian Lillard,2016,0,0,25,4.1,77.0,Jump Shot,1,4.2
Kemba Walker,2016,0,0,23,2.4,75.0,Jump Shot,0,1.3
Joe Johnson,2016,0,0,24,15.2,81.0,Jump Shot,0,0.9
Kevin Love,2016,0,0,25,8.8,81.0,Jump Shot,0,0.9
Rodney Stuckey,2016,0,0,25,5.7,76.0,Jump Shot,0,0.8
James Anderson,2016,0,0,23,4.8,73.0,Jump Shot,1,1.2
Kevin Martin,2016,1,0,23,2.0,78.0,Jump Shot,0,1.3
Reggie Jackson,2016,0,0,22,4.1,73.0,Jump Shot,0,0.8
Evan Fournier,2016,0,0,23,6.8,76.0,Jump Shot,0,0.9
Rajon Rondo,2016,0,0,26,5.9,73.0,Jump Shot,16,14.2
Chase Budinger,2016,0,0,24,3.7,78.0,Jump Shot,0,0.8
Evan Fournier,2016,0,0,25,7.8,75.0,Jump Shot,0,1.1
Kyle Korver,2016,1,0,23,10.1,79.0,Jump Shot,0,0.8
Steve Blake,2016,0,0,25,5.2,77.0,Jump Shot,8,6.3
Danny Green,2016,0,0,22,5.2,75.0,Jump Shot,0,0.7
Courtney Lee,2016,0,0,23,5.6,81.0,Jump Shot,0,0.8
Brandon Knight,2016,0,0,24,3.8,77.0,Jump Shot,0,0.9
Darren Collison,2016,0,0,24,5.2,75.0,Jump Shot,5,5.6
Nik Stauskas,2016,1,0,25,4.2,75.0,Jump Shot,0,0.6
CJ McCollum,2016,1,0,28,2.3,73.0,Jump Shot,11,14.6
Gordon Hayward,2016,0,0,22,4.6,78.0,Jump Shot,0,0.8
Paul George,2016,0,0,28,4.0,80.0,Jump Shot,0,1.2
Corey Brewer,2016,0,0,24,3.6,80.0,Jump Shot,0,1.0
Hollis Thompson,2016,1,0,25,4.6,79.0,Jump Shot,0,1.4
Chris Paul,2016,0,0,51,9.8,81.0,Jump Shot,0,0.8
Kyle Korver,2016,1,0,24,4.3,80.0,Jump Shot,1,1.8
Gordon Hayward,2016,1,0,24,3.4,78.0,Jump Shot,0,0.9
Jamal Crawford,2016,0,0,25,4.1,75.0,Jump Shot,0,0.8
LeBron James,2016,0,0,26,4.6,81.0,Jump Shot,5,4.9
Anthony Tolliver,2016,0,0,25,6.0,82.0,Jump Shot,0,0.8
Damian Lillard,2016,1,0,29,0.3,76.0,Jump Shot,7,6.9
Avery Bradley,2016,0,0,23,7.6,83.0,Jump Shot,2,2.0
Rudy Gay,2016,1,0,25,11.1,75.0,Jump Shot,0,1.3
John Wall,2016,0,0,26,4.9,80.0,Jump Shot,3,3.6
Ersan Ilyasova,2016,1,0,24,8.9,77.0,Jump Shot,0,1.0
LeBron James,2016,1,0,26,4.7,83.0,Jump Shot,1,2.2
Brandon Knight,2016,0,0,24,5.0,77.0,Jump Shot,0,1.8
Klay Thompson,2016,0,0,24,4.2,80.0,Jump Shot,0,0.7
Jason Terry,2016,1,0,23,3.2,75.0,Jump Shot,0,0.7
Chris Bosh,2016,0,0,23,5.4,81.0,Jump Shot,0,0.8
LeBron James,2016,0,0,24,8.0,78.0,Jump Shot,0,1.0
Eric Bledsoe,2016,0,0,24,7.9,71.0,Jump Shot,4,6.0
Trevor Ariza,2016,0,0,23,6.6,80.0,Jump Shot,0,1.0
Jared Dudley,2016,1,0,22,11.2,79.0,Jump Shot,0,0.8
Nikola Mirotic,2016,1,0,24,6.2,80.0,Jump Shot,0,0.8
Trevor Ariza,2016,0,0,23,4.3,80.0,Jump Shot,0,0.8
Matt Barnes,2016,0,0,24,1.3,73.0,Jump Shot,0,3.6
Stephen Curry,2016,0,0,24,3.7,77.0,Jump Shot,0,1.6
James Harden,2016,0,0,24,4.6,75.0,Jump Shot,0,2.7
Rodney Hood,2016,0,0,23,4.4,78.0,Jump Shot,0,0.8
Marco Belinelli,2016,1,0,25,3.2,78.0,Jump Shot,0,0.6
Paul Pierce,2016,0,0,23,16.6,80.0,Jump Shot,0,1.2
LeBron James,2016,0,0,23,10.6,78.0,Jump Shot,0,0.8
Jimmy Butler,2016,1,0,25,4.7,80.0,Jump Shot,2,2.4
Russell Westbrook,2016,0,0,25,4.1,75.0,Jump Shot,9,7.5
George Hill,2016,1,0,25,6.0,75.0,Jump Shot,0,0.7
Damian Lillard,2016,1,0,24,4.8,76.0,Jump Shot,0,1.0
Courtney Lee,2016,0,0,24,1.3,75.0,Jump Shot,0,0.8
Kawhi Leonard,2016,1,0,25,10.0,83.0,Jump Shot,0,1.0
Randy Foye,2016,1,0,24,4.7,79.0,Jump Shot,6,4.2
Danny Green,2016,0,0,24,6.7,73.0,Jump Shot,0,0.7
Jared Sullinger,2016,0,0,26,9.2,82.0,Jump Shot,0,1.2
Chris Paul,2016,1,0,24,3.3,79.0,Jump Shot,3,2.8
Manu Ginobili,2016,0,0,26,8.5,77.0,Jump Shot,0,1.0
Jose Calderon,2016,0,0,23,4.1,72.0,Jump Shot,0,1.1
Andrew Wiggins,2016,1,0,24,5.2,76.0,Jump Shot,0,0.8
Damian Lillard,2016,1,0,27,6.3,76.0,Jump Shot,0,0.9
JJ Redick,2016,0,0,27,5.3,81.0,Jump Shot,1,1.8
George Hill,2016,0,0,25,5.9,75.0,Jump Shot,0,0.8
Robert Covington,2016,1,0,25,5.6,79.0,Jump Shot,0,0.8
Tobias Harris,2016,0,0,22,5.1,82.0,Jump Shot,0,0.7
Goran Dragic,2016,0,0,23,3.9,75.0,Jump Shot,0,1.3
Bradley Beal,2016,0,0,24,6.1,80.0,Jump Shot,0,0.8
John Wall,2016,1,0,24,5.2,81.0,Jump Shot,0,0.9
Kobe Bryant,2016,0,0,23,9.8,79.0,Jump Shot,0,0.8
JR Smith,2016,0,0,24,5.5,77.0,Jump Shot,0,0.8
Mo Williams,2016,1,0,23,4.4,77.0,Jump Shot,0,0.7
Eric Bledsoe,2016,0,0,24,5.2,75.0,Jump Shot,0,1.0
Hollis Thompson,2016,0,0,23,5.3,81.0,Jump Shot,0,0.8
Danilo Gallinari,2016,0,0,26,9.1,74.0,Jump Shot,1,2.2
Ryan Anderson,2016,0,0,24,6.6,78.0,Jump Shot,0,1.1
Ben McLemore,2016,0,0,23,7.0,84.0,Jump Shot,0,1.2
Danny Green,2016,1,0,24,4.2,78.0,Jump Shot,0,0.8
Klay Thompson,2016,1,0,22,12.3,79.0,Jump Shot,0,0.8
Paul Pierce,2016,1,0,26,4.4,84.0,Jump Shot,1,2.3
Nikola Mirotic,2016,1,0,22,5.7,78.0,Jump Shot,0,0.8
Ersan Ilyasova,2016,1,0,25,8.0,82.0,Jump Shot,0,1.3
Damian Lillard,2016,0,0,30,3.8,75.0,Jump Shot,5,4.7
Randy Foye,2016,1,0,27,10.1,83.0,Jump Shot,0,1.0
Josh Smith,2016,1,0,26,8.6,83.0,Jump Shot,0,0.8
Damian Lillard,2016,1,0,27,3.6,73.0,Jump Shot,0,0.7
Patrick Beverley,2016,1,0,25,5.5,75.0,Jump Shot,0,0.9
Nikola Mirotic,2016,1,0,24,6.1,83.0,Jump Shot,0,1.2
Monta Ellis,2016,0,0,28,5.0,75.0,Jump Shot,3,3.4
Danilo Gallinari,2016,1,0,26,3.1,79.0,Jump Shot,0,3.0
Will Barton,2016,1,0,24,12.9,80.0,Jump Shot,0,1.2
JJ Redick,2016,1,0,25,4.8,75.0,Jump Shot,0,0.8
Deron Williams,2016,1,0,24,4.9,82.0,Jump Shot,1,1.0
Khris Middleton,2016,1,0,26,3.6,82.0,Jump Shot,0,0.8
Kyle Korver,2016,1,0,24,7.1,84.0,Jump Shot,0,0.8
Darren Collison,2016,0,0,48,4.1,73.0,Jump Shot,2,1.6
Reggie Jackson,2016,1,0,24,4.2,73.0,Jump Shot,13,12.1
Reggie Jackson,2016,1,0,24,4.5,73.0,Jump Shot,0,1.3
JJ Redick,2016,1,0,23,6.9,80.0,Jump Shot,0,0.9
Derrick Rose,2016,0,0,25,3.4,74.0,Jump Shot,0,0.9
Gerald Green,2016,1,0,23,4.1,75.0,Jump Shot,0,0.6
DeMar DeRozan,2016,0,0,32,1.9,72.0,Jump Shot,7,7.5
Patrick Beverley,2016,1,0,23,7.2,81.0,Jump Shot,1,1.5
Klay Thompson,2016,1,0,24,3.7,79.0,Jump Shot,0,0.6
Darren Collison,2016,0,0,24,3.5,76.0,Jump Shot,1,2.0
Klay Thompson,2016,1,0,24,8.5,79.0,Jump Shot,0,0.8
Avery Bradley,2016,1,0,24,14.2,79.0,Jump Shot,0,0.0
Gerald Green,2016,0,0,33,2.6,75.0,Jump Shot,2,2.5
Danilo Gallinari,2016,1,0,25,3.7,79.0,Jump Shot,0,1.4
Chandler Parsons,2016,1,0,24,3.9,77.0,Jump Shot,0,1.1
Draymond Green,2016,0,0,24,16.7,85.0,Jump Shot,0,1.1
Ty Lawson,2016,1,0,24,4.8,75.0,Jump Shot,4,5.6
Klay Thompson,2016,1,0,22,4.8,80.0,Jump Shot,0,0.9
JJ Redick,2016,1,0,24,4.1,75.0,Jump Shot,0,0.8
Draymond Green,2016,0,0,24,14.3,83.0,Jump Shot,0,0.7
Rajon Rondo,2016,1,0,23,6.4,84.0,Jump Shot,0,1.5
Deron Williams,2016,1,0,24,3.7,83.0,Jump Shot,0,1.0
Wesley Matthews,2016,1,0,25,6.0,80.0,Jump Shot,0,1.0
Danny Green,2016,0,0,24,6.5,78.0,Jump Shot,0,0.6
Chris Bosh,2016,1,0,24,9.5,75.0,Jump Shot,0,0.8
Khris Middleton,2016,1,0,24,3.3,82.0,Jump Shot,0,1.0
Rajon Rondo,2016,0,0,23,5.4,75.0,Jump Shot,0,1.2
Isaiah Thomas,2016,1,0,24,3.9,79.0,Jump Shot,5,4.3
Derrick Rose,2016,0,0,24,5.3,78.0,Jump Shot,0,1.0
JR Smith,2016,0,0,23,4.5,77.0,Jump Shot,0,0.9
Marcus Thornton,2016,0,0,24,5.4,81.0,Jump Shot,0,1.1
Chase Budinger,2016,0,0,23,2.9,74.0,Jump Shot,0,0.9
Jason Terry,2016,0,0,23,2.4,73.0,Jump Shot,2,1.3
Carmelo Anthony,2016,1,0,23,7.0,79.0,Jump Shot,0,0.7
Rajon Rondo,2016,0,0,23,16.9,80.0,Jump Shot,0,1.3
Kevin Love,2016,0,0,25,5.6,75.0,Jump Shot,0,0.8
Trey Burke,2016,0,0,23,2.4,75.0,Jump Shot,0,1.0
Mo Williams,2016,0,0,25,4.8,77.0,Jump Shot,0,0.8
Jared Dudley,2016,0,0,25,7.3,79.0,Jump Shot,0,0.9
Mario Chalmers,2016,0,0,25,14.4,81.0,Jump Shot,1,0.9
Brandon Knight,2016,0,0,26,4.0,71.0,Jump Shot,11,7.9
Anthony Tolliver,2016,0,0,24,13.6,81.0,Jump Shot,0,0.9
CJ Miles,2016,1,0,26,5.8,80.0,Jump Shot,0,0.8
Evan Fournier,2016,0,0,25,7.2,79.0,Jump Shot,1,1.6
Luis Scola,2016,0,0,24,4.9,80.0,Jump Shot,0,2.0
Kyle Lowry,2016,0,0,24,5.6,76.0,Jump Shot,0,1.6
Matt Barnes,2016,1,0,25,5.0,75.0,Jump Shot,0,1.0
Jordan Clarkson,2016,1,0,24,7.2,74.0,Jump Shot,0,0.7
Robert Covington,2016,0,0,27,3.6,79.0,Jump Shot,0,1.0
Hollis Thompson,2016,0,0,23,7.6,79.0,Jump Shot,0,1.0
Danilo Gallinari,2016,0,0,24,9.0,74.0,Jump Shot,0,0.0
Kobe Bryant,2016,0,0,25,4.6,79.0,Jump Shot,2,5.3
Ersan Ilyasova,2016,1,0,26,7.1,83.0,Jump Shot,0,0.9
Kyle Lowry,2016,0,0,24,4.9,82.0,Jump Shot,0,0.9
Corey Brewer,2016,0,0,22,4.8,79.0,Jump Shot,0,0.5
Arron Afflalo,2016,1,0,22,5.8,75.0,Jump Shot,0,1.2
Chris Bosh,2016,0,0,24,12.9,82.0,Jump Shot,0,0.9
Gerald Green,2016,0,0,23,6.0,81.0,Jump Shot,0,0.8
Jarrett Jack,2016,0,0,24,5.3,73.0,Jump Shot,0,1.0
Jeff Green,2016,0,0,25,9.1,82.0,Jump Shot,0,0.7
Kobe Bryant,2016,0,0,23,4.3,80.0,Jump Shot,0,2.1
Manu Ginobili,2016,0,0,24,6.9,75.0,Jump Shot,0,1.0
DeMar DeRozan,2016,0,0,24,5.5,76.0,Jump Shot,0,0.8
Jamal Crawford,2016,1,0,24,4.7,77.0,Jump Shot,0,1.0
Carmelo Anthony,2016,1,0,24,2.6,75.0,Jump Shot,0,1.2
Kobe Bryant,2016,1,0,25,6.2,79.0,Jump Shot,0,1.0
Jarrett Jack,2016,0,0,23,4.1,81.0,Jump Shot,0,0.7
LeBron James,2016,0,0,24,4.4,80.0,Jump Shot,0,1.6
Steve Blake,2016,1,0,22,6.1,74.0,Jump Shot,1,1.5
Joe Johnson,2016,1,0,24,9.2,76.0,Jump Shot,0,1.0
Kevin Love,2016,1,0,25,7.7,82.0,Jump Shot,0,1.0
Marcus Thornton,2016,0,0,25,4.5,76.0,Jump Shot,0,0.7
Ty Lawson,2016,1,0,25,16.8,73.0,Jump Shot,0,1.5
Stephen Curry,2016,1,0,26,7.4,76.0,Jump Shot,1,1.7
Jeff Teague,2016,1,0,23,5.2,75.0,Jump Shot,0,0.8
Nick Young,2016,1,0,25,4.9,78.0,Jump Shot,0,1.0
Trevor Ariza,2016,1,0,26,7.0,84.0,Jump Shot,0,0.9
Danilo Gallinari,2016,1,0,25,6.3,78.0,Jump Shot,0,1.0
Darren Collison,2016,0,0,24,6.8,77.0,Jump Shot,0,1.0
Klay Thompson,2016,1,0,22,11.3,74.0,Jump Shot,0,0.7
James Harden,2016,1,0,25,5.5,72.0,Jump Shot,0,1.4
Kevin Love,2016,0,0,24,7.3,82.0,Jump Shot,0,1.0
Danny Green,2016,0,0,23,9.0,75.0,Jump Shot,0,1.0
Goran Dragic,2016,1,0,22,7.7,80.0,Jump Shot,0,1.1
Trey Burke,2016,0,0,22,5.0,82.0,Jump Shot,0,0.9
Evan Turner,2016,1,0,23,4.0,76.0,Jump Shot,0,1.2
Ty Lawson,2016,0,0,25,3.2,74.0,Jump Shot,0,1.9
Stephen Curry,2016,0,0,23,7.0,80.0,Jump Shot,0,1.0
Klay Thompson,2016,1,0,24,5.3,76.0,Jump Shot,0,0.7
Eric Gordon,2016,1,0,24,4.9,75.0,Jump Shot,0,0.7
